Ticker,forwardPE,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,marketCapLevel_high,marketCapLevel_low,marketCapLevel_mid,growthValueType_growth,growthValueType_neutral,growthValueType_value
STC,10.73057,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SNDR,21.382608,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
FORM,21.077845,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
BANF,20.19822,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
LKFN,17.539886,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ENVA,8.948895,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
CTS,18.223629,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
TCBK,12.367471,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CHCO,15.913564,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
PPC,10.202222,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
LBRT,10.110236,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
PZZA,19.836065,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
NBHC,11.418182,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
DDS,15.470849,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
IRT,68.9074,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
IPAR,25.468008,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
ANDE,8.707317,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
SCSC,11.299465,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
KFRC,14.806338,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
CNS,21.49443,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SSTK,3.8799171,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
GOLF,20.452381,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
GTY,23.758064,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
LSCC,48.28302,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
SMP,8.969297,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ADT,10.412499,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
RES,14.588235,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
DENN,7.1864405,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
CECO,23.078262,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
LGIH,4.995323,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
IBP,14.655988,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
PFBC,9.660998,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
BANC,10.923078,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
NVEE,17.898438,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
PJT,28.924385,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
FWONA,68.315384,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
GTES,13.974683,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
UFCS,15.25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
PAHC,12.888298,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
THR,13.023474,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
MYE,12.354701,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ALG,19.562212,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
GABC,12.162499,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CASH,9.33253,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
NOG,6.060277,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
SYBT,18.846714,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
AMKR,10.722513,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ALX,17.682552,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SRCE,11.83365,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
HSTM,44.078125,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CHEF,35.4774,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
VRTS,5.880146,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SXC,11.193334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
HBNC,9.113096,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
AMPH,6.2173915,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
TDW,6.7304964,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
NHC,243.45348,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CSWI,32.526653,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
COKE,2.8538778,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
BOOT,24.461304,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
MRTN,26.54902,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
TRST,11.149826,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CPF,10.777778,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
UVSP,13.0174675,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
VIRT,12.980646,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
CASS,16.988142,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
HAFC,10.654709,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CTMX,-4.7960343,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUBI,8.776058,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
CCS,4.495961,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
AGM,10.89611,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
OFG,10.696202,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
MOD,19.474684,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
MSEX,24.126049,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
MHO,5.3401523,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
DFIN,14.172414,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
LNTH,11.604618,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
AGS,16.077923,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
LMAT,38.53917,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
BFS,25.845589,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
CTBI,10.775051,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CBL,-65.589745,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
UTL,17.287098,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
MOV,6.3188972,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
GRC,18.898989,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
INSW,3.9699893,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
ADUS,20.274914,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
FBK,12.665715,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
MDXG,21.064516,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
MCRI,17.558523,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TFSL,42.612904,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
AGX,41.39328,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
NX,8.665236,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
TR,-17.389744,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
CNOB,10.27193,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CAC,9.990073,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
MBWM,10.275395,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
TBBK,10.326996,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
LRN,19.249311,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
WSC,15.389189,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
HY,7.782932,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
CENX,14.170213,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
HZO,7.6484847,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
HLNE,28.29664,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
HTBK,13.785714,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
LOB,10.258741,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
RMR,9.135593,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SKY,16.477722,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
IIIN,12.814946,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
NFBK,12.736843,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
PGC,10.143369,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
BLX,8.194059,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
FCBC,15.065891,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
NPK,114.50575,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
BKE,11.650666,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
WRLD,12.891339,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
APEI,19.0073,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
EQBK,9.86797,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
EVRI,18.906668,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
FLIC,9.891666,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
TRTX,7.3394494,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
GSBC,11.212476,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
PLAB,8.459091,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
IMKTA,13.0872345,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
HSII,14.919192,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
STNG,4.2688174,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
WSBF,13.564357,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
JOE,433.0909,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
FI,16.566242,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
THFF,10.184971,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
TK,19.16279,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
REVG,21.279623,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
SAH,12.339287,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
DXPE,18.676334,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ACLS,13.079483,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
DCOM,10.615385,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
IRMD,34.254284,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
EPRT,26.047245,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
FMBH,10.797688,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
OSPN,12.373134,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
JBSS,13.623949,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
DHT,6.708334,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
IBCP,10.490131,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORC,33.714287,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SCVL,6.3059936,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
GDEN,30.725273,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
CRAI,24.211964,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
VBTX,11.445946,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
TTI,8.128205,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
FRO,4.875,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
EBF,13.326242,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
WSR,22.836365,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
EZPW,11.080645,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
HCKT,14.41954,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
GOOD,49.399998,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
REX,19.74009,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
BHB,10.73913,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
MYRG,26.047848,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
VECO,12.252809,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
OSBC,9.456043,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
PEBO,9.679488,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
FMAO,13.016043,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
NVEC,25.968199,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
QCRH,9.778418,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
BBSI,19.04955,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
RBCAA,12.738819,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
REI,1.907619,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
MITT,8.021505,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
WNEB,16.59649,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
GFF,12.871198,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
CMRE,2.9761903,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
BLBD,11.265582,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
BZH,4.6973414,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
WTTR,9.531915,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
NSSC,15.883979,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
AROW,10.111539,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
DCO,18.137255,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
IIPR,9.742321,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
YORW,21.359478,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
SD,5.285024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
PCYO,119.22221,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
WINA,35.334988,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
PKE,28.254902,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
HVT,11.166667,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
LOVE,12.434524,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
FMNB,9.619719,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
FOR,4.8521123,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
FRPH,65.76191,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
CENT,14.889344,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
NWFL,9.263158,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
STRL,31.637959,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
GLDD,13.411764,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ATEN,21.023256,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
UNTY,9.631578,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ADMA,28.972221,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
LOCO,11.62766,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
GSHD,50.15023,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
HWKN,31.822016,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CPRX,17.423841,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
CCNE,8.661479,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
GLRE,9.2625,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
COLL,4.5600605,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
MBIN,5.926259,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
WTBA,11.297143,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
HRTG,10.599099,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
BCML,12.427273,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
CSV,16.702206,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
DGII,16.50237,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
RICK,10.17225,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
KRO,7.1340203,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
CIVB,10.883495,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
NWPX,11.329514,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
CNXN,17.402117,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
PKOH,4.9083557,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
AMAL,8.985632,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
BFIN,15.076924,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
PFIS,8.673684,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
OPY,24.933596,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
MVBF,11.627907,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
BSRR,10.035461,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CWCO,19.376713,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
PFSI,6.9571733,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
LPG,5.9693093,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
CIVI,3.3983424,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
FTK,43.236843,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
NATR,18.113924,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
PHM,7.642963,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
COP,11.653799,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
